0.023611106408991,0.141830472926305
0.16816039963381,-0.0512202056424308
-0.0387140684851234,0.126662719038344
0.0522229668854888,-0.138375629756919
0.123624253930546,0.0480250521192362
0.0468603507686454,0.0324815721718642
-0.200575567026593,0.038297528016659
-0.0921530466704039,0.00258127589963372
-0.119306955685892,-0.149305665304914
-0.0713772550546134,-0.130894267557518
-0.0387002249128974,0.152127515057233
0.143338510052669,0.107244193634848
0.1794943309706,0.0186897489423386
-0.185101886982293,0.0224278986440054
0.0525929485199184,-0.0944905152073914
-0.020657843604355,0.0376650777415677
0.160136347325993,-0.0911644737333646
-0.0576324664032747,0.0437014046832315
-0.00491321203630095,-0.131354382389527
0.0732107226803544,-0.00307906999398199
0.026469166729201,-0.124710448321587
-0.190962033957718,-0.00994649846935067
0.0430196744102962,0.141136462133396
-0.0544085124496292,4.6344508839897e-05
-0.0182377050474215,0.011623890859482
